epoch,train_loss,val_loss,val_r2,val_pearson,val_mae_avg,grad_norm,lr,MAE_Phys_P0,MAE_Phys_P1,MAE_Phys_P2
101,0.0032483274563432883,0.004274514279788053,0.9957489967346191,0.9978821277618408,0.023619108,0.050758946056183155,6.25e-05,0.032102406,0.032478828,0.006276094
102,0.0032129767603767566,0.004306645710257035,0.9957153797149658,0.9978645443916321,0.023614148,0.05251689419483605,6.25e-05,0.032383654,0.03215705,0.006301748
103,0.003225578667637639,0.004256904125213623,0.9957647323608398,0.997883141040802,0.023491057,0.050962628445591025,6.25e-05,0.032140587,0.03207368,0.006258906
104,0.0032305961218885722,0.004369204934639267,0.995657742023468,0.9978304505348206,0.023521928,0.05113887399458847,6.25e-05,0.032439735,0.03183279,0.0062932586
105,0.003224995951302135,0.004288749604285518,0.9957341551780701,0.997879683971405,0.024394644,0.05030524669982755,6.25e-05,0.032546453,0.034370627,0.006266852
106,0.0032002110831653727,0.004309468631502948,0.9957151412963867,0.9978653788566589,0.023661146,0.04986174918782597,6.25e-05,0.032581016,0.032098457,0.0063039656
107,0.0032263761892105444,0.0043422889105881315,0.9956803321838379,0.9978722929954529,0.023607424,0.05147832905808196,6.25e-05,0.032566432,0.03187718,0.0063786544
108,0.003185432178143876,0.004322604288028766,0.9957050681114197,0.9978538155555725,0.023599768,0.04968205551964978,6.25e-05,0.032531768,0.032023266,0.006244275
109,0.0031411404046006856,0.0042608523670631115,0.9957641959190369,0.9978886246681213,0.023477172,0.04602839680501638,3.125e-05,0.031999078,0.032196008,0.006236434
110,0.003145733199561366,0.004244843238516699,0.9957804679870605,0.9978971481323242,0.023267634,0.046503758212676445,3.125e-05,0.031811915,0.031760085,0.0062309005
111,0.003124383310921276,0.004256618551061123,0.9957671761512756,0.9978907704353333,0.02316378,0.046837746972045576,3.125e-05,0.032001764,0.031229092,0.006260485
112,0.0031173219696020546,0.0042646919624714915,0.9957582354545593,0.9978864789009094,0.023263732,0.046358688624379356,3.125e-05,0.03176673,0.031783085,0.0062413835
113,0.003106354143672858,0.0042898730386661576,0.9957361221313477,0.9978739619255066,0.023531213,0.045596863140170564,3.125e-05,0.032010864,0.03233766,0.006245114
114,0.0031044726935438457,0.0042406290392332435,0.9957840442657471,0.9978945255279541,0.023272688,0.04701850483545099,3.125e-05,0.03191886,0.031671222,0.006227983
115,0.0031057211537711535,0.0042794558066356035,0.9957461953163147,0.9978771209716797,0.023296995,0.047256096292989325,3.125e-05,0.031929825,0.031735342,0.006225818
116,0.003114458471060561,0.004223739044575752,0.9957998394966125,0.9978988766670227,0.023115272,0.04645461749178342,3.125e-05,0.031706918,0.031430703,0.006208193
117,0.0030879738231817376,0.004242463956905316,0.9957826137542725,0.9978951811790466,0.023298636,0.04654982997872197,3.125e-05,0.031669147,0.032027446,0.006199317
118,0.003114457328479511,0.0042154200469391254,0.9958080649375916,0.997905433177948,0.023182496,0.04760202285818779,3.125e-05,0.031860106,0.03147993,0.006207455
119,0.003126674566786891,0.004233749229696732,0.9957911968231201,0.9978985786437988,0.023272442,0.04719161582045471,3.125e-05,0.031961914,0.03163898,0.0062164324
120,0.0031006865608044706,0.004283378395853164,0.9957438111305237,0.9978811144828796,0.023321537,0.046268739074040145,3.125e-05,0.032187596,0.03152015,0.0062568607
121,0.0031034218998381886,0.004221234140516837,0.99580317735672,0.9979100227355957,0.023160214,0.04621628451104553,3.125e-05,0.031645495,0.031610947,0.006224198
122,0.0031072449760315137,0.004224356971209562,0.9958003163337708,0.9979018568992615,0.0231873,0.04695169826427969,3.125e-05,0.03170558,0.03164474,0.006211576
123,0.003084829440132117,0.0042606064035922665,0.995762050151825,0.9978893399238586,0.023422925,0.047795358700112416,3.125e-05,0.032246698,0.031795163,0.0062269145
124,0.0030769715293908653,0.004239285294013687,0.9957844614982605,0.9979011416435242,0.023165027,0.044831873783573936,1.5625e-05,0.031806193,0.031470228,0.0062186546
125,0.0030689296631005625,0.00425566449950013,0.9957684874534607,0.9978950023651123,0.023099078,0.04604381708481822,1.5625e-05,0.031603202,0.031443525,0.0062505105
126,0.003060785345376109,0.004227595238745967,0.9957950115203857,0.9979028701782227,0.023152044,0.04468944172461193,1.5625e-05,0.031614967,0.03162133,0.006219837
127,0.003051450077337198,0.004214611234544198,0.9958087801933289,0.9979063868522644,0.023053626,0.045231449105345406,1.5625e-05,0.03143818,0.031530585,0.0061921147
128,0.0030303662196515847,0.004224131001701838,0.9957997798919678,0.997901439666748,0.023006713,0.04525013748830119,1.5625e-05,0.031576965,0.03125676,0.006186414
129,0.0030533469523103852,0.0042305007765564735,0.9957920908927917,0.9978994727134705,0.023123072,0.04540243649039977,1.5625e-05,0.031484563,0.03168134,0.006203318
130,0.0030513640028980975,0.004242260244828236,0.9957786202430725,0.9978969097137451,0.023171553,0.04532998747314317,1.5625e-05,0.03164768,0.03162958,0.0062374016
131,0.0030297250412523557,0.004221754738047153,0.995800793170929,0.9979056715965271,0.023053905,0.04401594436111542,1.5625e-05,0.03143433,0.03152504,0.006202338
132,0.0030519901373135014,0.004242310041113745,0.9957806468009949,0.9978956580162048,0.02320969,0.04553945486347515,1.5625e-05,0.03183609,0.031587027,0.006205957
133,0.003024163337561269,0.004241972029963626,0.9957800507545471,0.9978968501091003,0.023069955,0.043800723123045775,7.8125e-06,0.03161793,0.031376246,0.0062156892
134,0.0030470659938483195,0.004241389941565598,0.9957817196846008,0.9978985786437988,0.023132524,0.04413963574023483,7.8125e-06,0.031577807,0.03160164,0.006218117
135,0.0030077440670123116,0.004214095163948928,0.9958081841468811,0.9979059100151062,0.022953944,0.04318349139568524,7.8125e-06,0.03142424,0.031238263,0.006199328
136,0.0030239412959772176,0.004225826716121239,0.9957963824272156,0.9979009032249451,0.0229317,0.04366708014267512,7.8125e-06,0.031438544,0.031142097,0.006214454
137,0.0030315969698726177,0.004206225087371053,0.9958173632621765,0.997911274433136,0.02291386,0.04288082545438704,7.8125e-06,0.03136042,0.031197041,0.0061841216
138,0.003042094623699737,0.00420961198927481,0.9958133697509766,0.99791020154953,0.02299259,0.043428228834804634,7.8125e-06,0.03133791,0.03145084,0.006189015
139,0.0030134407856974737,0.004229344144652161,0.995793342590332,0.997903048992157,0.023016239,0.04339370551034094,7.8125e-06,0.031467017,0.0313755,0.0062062023
140,0.0030174902833688755,0.0042096383963959125,0.9958145022392273,0.9979100227355957,0.022949712,0.0437660357548882,7.8125e-06,0.03146574,0.031190412,0.0061929906
141,0.0030313646450591163,0.004201008549219445,0.9958221316337585,0.9979119896888733,0.022995414,0.04375333535952119,7.8125e-06,0.03149358,0.031319052,0.0061736074
142,0.0030252520268717513,0.004200582262835925,0.9958233833312988,0.9979124069213867,0.02289343,0.04379795944562164,7.8125e-06,0.031434186,0.031065604,0.006180504
143,0.0030323381241137226,0.004206092297276364,0.9958176016807556,0.997910737991333,0.023057004,0.044167297669112114,7.8125e-06,0.03146233,0.031535167,0.0061735166
144,0.003010971096757883,0.004212552988076512,0.9958107471466064,0.99791020154953,0.023060128,0.043570208562591584,7.8125e-06,0.031504884,0.031489324,0.006186171
145,0.003020746258501047,0.004225184268589261,0.9957979321479797,0.9979022145271301,0.02297619,0.04375245238240725,7.8125e-06,0.031570002,0.03116753,0.0061910343
146,0.0030338255742106573,0.004227953243859207,0.995794951915741,0.9979024529457092,0.022955371,0.0436348439560245,7.8125e-06,0.031524967,0.031130657,0.0062104836
147,0.0030310763337741643,0.004218996325625649,0.9958041310310364,0.997905969619751,0.022949839,0.04521267147014697,7.8125e-06,0.0315726,0.031085806,0.0061911135
148,0.003010406280858829,0.004209023864963387,0.9958145022392273,0.9979114532470703,0.022912776,0.043554283833256165,3.90625e-06,0.031486083,0.031054787,0.0061974525
149,0.0030028338249499043,0.0042084734651106825,0.9958140850067139,0.9979116320610046,0.022942094,0.04308547649068383,3.90625e-06,0.031443734,0.031196564,0.0061859884
150,0.0029848695943911615,0.004212969466100765,0.9958097338676453,0.9979071617126465,0.02292628,0.042398931274113184,3.90625e-06,0.03145703,0.031121477,0.006200333
151,0.00300906070124227,0.004208568153502066,0.9958156943321228,0.9979103207588196,0.02289921,0.04366044507335169,3.90625e-06,0.03141375,0.031106018,0.006177867
152,0.003017569502321676,0.00421674530717391,0.9958066344261169,0.9979073405265808,0.022994041,0.04361751865440855,3.90625e-06,0.031434312,0.03136258,0.0061852373
153,0.003009596952615074,0.004202047480812556,0.9958210587501526,0.9979150891304016,0.023008883,0.042779038567988634,3.90625e-06,0.031390283,0.03145604,0.0061803283
154,0.0030008257387545163,0.004202168199080455,0.9958209991455078,0.9979133605957031,0.02291788,0.04254055124954484,1.953125e-06,0.03136202,0.03120743,0.0061841873
155,0.0029946695120570757,0.004204422235488892,0.995819091796875,0.9979135990142822,0.022999374,0.042499565165311386,1.953125e-06,0.031438272,0.031378917,0.006180932
156,0.0030194037257672878,0.004199369044243535,0.9958241581916809,0.9979150295257568,0.022939505,0.04311671279394588,1.953125e-06,0.031387933,0.031252958,0.006177626
157,0.0029941620156406974,0.00420338481287413,0.9958198666572571,0.9979127049446106,0.022945521,0.04298088117577017,1.953125e-06,0.03135758,0.031300206,0.0061787767
158,0.0030123421940178915,0.00420784497562843,0.9958154559135437,0.997911274433136,0.022941066,0.04247236371445008,1.953125e-06,0.03137335,0.03125754,0.006192305
159,0.003010725060971781,0.0042007772982875,0.9958224296569824,0.9979141354560852,0.022872051,0.04343570743244106,1.953125e-06,0.031294685,0.031136949,0.0061845216
160,0.003024866596197549,0.004204706300663043,0.9958189129829407,0.9979131817817688,0.022960238,0.04307151785769021,1.953125e-06,0.031423405,0.031273622,0.0061836895
161,0.003017895899641628,0.004202405108681208,0.9958211779594421,0.9979137778282166,0.022894932,0.04400247541336587,1.953125e-06,0.03140041,0.031099796,0.006184586
162,0.003020467087864495,0.004201624212385733,0.9958219528198242,0.9979133009910583,0.022866508,0.04270975881467422,1e-06,0.03133842,0.03107246,0.0061886404
163,0.0030258956808632553,0.004200459281100502,0.995823085308075,0.9979135394096375,0.022875493,0.04305889901404564,1e-06,0.03136306,0.031082598,0.0061808205
164,0.00299680156829639,0.004206688343724118,0.9958164095878601,0.9979114532470703,0.022867538,0.04270242240886909,1e-06,0.031311173,0.031104533,0.006186908
165,0.002987389747327128,0.004209511642214618,0.9958138465881348,0.9979104399681091,0.022874998,0.042653725788997,1e-06,0.031344663,0.031089524,0.0061908057
166,0.002988776840721837,0.0042025439346892925,0.9958207011222839,0.9979128837585449,0.022879148,0.04238505321093641,1e-06,0.031345952,0.031111844,0.006179652
167,0.0029994733036516575,0.004200628663920149,0.9958226084709167,0.9979131817817688,0.022880413,0.04147094726776734,1e-06,0.03137171,0.031088347,0.006181178
168,0.003007790151114662,0.004204416954064671,0.9958190321922302,0.9979124069213867,0.02291576,0.04286938280271836,1e-06,0.03137143,0.031192709,0.006183146
169,0.0030142807731994045,0.004197117648547208,0.9958261847496033,0.9979153275489807,0.02289547,0.04329575176913136,1e-06,0.031364363,0.031145543,0.006176504
170,0.002991637863671056,0.004201253003711942,0.9958221912384033,0.997913658618927,0.02287328,0.04308561323145137,1e-06,0.03133753,0.031101227,0.0061810818
171,0.0030130761119123465,0.004203077358535573,0.9958201050758362,0.9979128241539001,0.022866175,0.04244561940312576,1e-06,0.031322446,0.031091833,0.0061842413
172,0.003001246208580919,0.004198928422565701,0.9958245158195496,0.9979147911071777,0.022854097,0.04345338091777917,1e-06,0.031317912,0.031066403,0.0061779777
173,0.003012877302809645,0.004202332677720468,0.9958211779594421,0.9979138374328613,0.022887906,0.04235555482105897,1e-06,0.031362493,0.031113828,0.006187394
174,0.0030130365024359463,0.004207116139085987,0.9958165287971497,0.9979117512702942,0.02288217,0.042976458155261445,1e-06,0.031334933,0.0311237,0.0061878706
175,0.0030073750133331593,0.004203662087645711,0.9958197474479675,0.9979128837585449,0.022955328,0.0421561173463877,1e-06,0.031333458,0.03134816,0.0061843684
176,0.003003393499234233,0.004195198982576781,0.9958279728889465,0.9979159235954285,0.022881567,0.04338733300257224,1e-06,0.031356897,0.03111284,0.0061749676
177,0.002989958650387895,0.0042003951495206806,0.9958229064941406,0.9979130625724792,0.022854151,0.04260778507461754,1e-06,0.031331006,0.031050254,0.0061811935
178,0.003001913856774473,0.004203258435937423,0.9958200454711914,0.9979124665260315,0.02287595,0.04250905843683706,1e-06,0.031325195,0.031120047,0.006182611
179,0.0030127485720113445,0.004194744025604634,0.9958288073539734,0.997916042804718,0.022859432,0.042820609040772575,1e-06,0.03131956,0.03108136,0.006177378
180,0.0029914371502666047,0.004199611989757683,0.9958239197731018,0.9979143142700195,0.022869052,0.04208474059978994,1e-06,0.031325433,0.031102767,0.006178961
181,0.0029955620582873066,0.004201527260526826,0.9958218932151794,0.997913658618927,0.022878475,0.04189176919956367,1e-06,0.031342585,0.03111451,0.006178336
182,0.0029991594747232554,0.004204881342151497,0.9958181977272034,0.9979128241539001,0.022920236,0.04271573666780711,1e-06,0.03129862,0.03127689,0.0061852043
183,0.0029852696881888393,0.004198295028903816,0.9958248138427734,0.9979147911071777,0.022864839,0.042594364133124916,1e-06,0.031383444,0.03103173,0.0061793434
184,0.0030148760579264584,0.004195454377162305,0.9958276152610779,0.9979159235954285,0.022851944,0.0423472018870778,1e-06,0.031359702,0.031017551,0.0061785793
185,0.0029947371147692014,0.004195659975462322,0.9958276152610779,0.9979162216186523,0.022901883,0.04202198183027129,1e-06,0.031416647,0.031116081,0.006172914
186,0.0030101895713196777,0.004198274657696109,0.9958250522613525,0.9979159235954285,0.022934822,0.04300139414164395,1e-06,0.031394538,0.031232117,0.0061778123
187,0.003004964548177993,0.0041952740542496305,0.9958279728889465,0.9979162216186523,0.022891497,0.042999745778049145,1e-06,0.031394653,0.031103877,0.006175957
188,0.003007192009934983,0.004201668350002434,0.9958215355873108,0.9979134202003479,0.022918984,0.042726862003294806,1e-06,0.031400215,0.031173972,0.00618277
189,0.0029895960713346927,0.0042002416109736965,0.9958233833312988,0.9979147911071777,0.02287393,0.04271586556523181,1e-06,0.031371947,0.031068863,0.006180976
190,0.003022904213244161,0.004202519791035713,0.9958210587501526,0.9979131817817688,0.0229124,0.042797267561951007,1e-06,0.031399965,0.03115932,0.006177914
191,0.0029867198139714736,0.004209344900107082,0.9958142638206482,0.9979097843170166,0.02285532,0.042228601164758774,1e-06,0.031328104,0.031048253,0.0061896015
192,0.003006089419221726,0.004199749306787418,0.9958236813545227,0.9979131817817688,0.022860529,0.04248126638464082,1e-06,0.031329002,0.031074611,0.006177974
193,0.0029854747814873155,0.004199399601055097,0.9958243370056152,0.997913122177124,0.022859765,0.04215781625729209,1e-06,0.031319957,0.031084167,0.006175166
194,0.0029877458517543806,0.004204158541522449,0.9958192706108093,0.9979124665260315,0.022861933,0.042473948777864534,1e-06,0.031331725,0.031069564,0.0061845086
195,0.002998008895605898,0.004206466523906853,0.9958168864250183,0.9979109764099121,0.022864336,0.04278590333180877,1e-06,0.031328868,0.031080429,0.0061837113
196,0.0029944166207846743,0.0042086485065991365,0.9958146214485168,0.9979111552238464,0.022895053,0.041894718707083896,1e-06,0.03136949,0.031132016,0.0061836545
197,0.0029744911498535936,0.0042087594165077695,0.9958141446113586,0.9979095458984375,0.022915741,0.04286285399343259,1e-06,0.031372134,0.031195942,0.006179148
198,0.003004953122367493,0.004202422084687631,0.9958204627037048,0.9979124069213867,0.022894166,0.04314833182020309,1e-06,0.03134447,0.031158358,0.0061796685
199,0.0029854915393427157,0.0042005460473555556,0.9958224296569824,0.9979128837585449,0.022845425,0.04278374474031476,1e-06,0.031294364,0.031063985,0.0061779236
